,0,1,start,end,cor,pvalue
494,49,64,COPS5,DCAF13,0.9247554552294959,5.5756171237168945e-09
495,64,49,DCAF13,COPS5,0.9247554552294959,5.5756171237168945e-09
496,78,251,EEF1D,PUF60,0.9233082706766917,6.582911442531765e-09
497,251,78,PUF60,EEF1D,0.9233082706766917,6.582911442531765e-09
498,291,330,SLC25A32,TMEM68,0.9203007518796993,9.202564334437671e-09
499,330,291,TMEM68,SLC25A32,0.9203007518796993,9.202564334437671e-09
500,322,15,TERF1,ATP6V1C1,0.9187969924812031,1.082772775951486e-08
501,15,322,ATP6V1C1,TERF1,0.9187969924812031,1.082772775951486e-08
502,213,349,NUDCD1,UBE2W,0.918390437267661,1.1308365173052186e-08
503,349,213,UBE2W,NUDCD1,0.918390437267661,1.1308365173052186e-08
504,319,331,TATDN1,TMEM70,0.9183904372676609,1.1308365173052332e-08
505,331,319,TMEM70,TATDN1,0.9183904372676609,1.1308365173052332e-08
506,81,352,EIF3H,UBXN2B,0.91832900745696,1.1382599264417568e-08
507,352,81,UBXN2B,EIF3H,0.91832900745696,1.1382599264417568e-08
508,356,255,VCPIP1,RAD21,0.9182376668658286,1.149377231323085e-08
509,255,356,RAD21,VCPIP1,0.9182376668658286,1.149377231323085e-08
510,250,66,PTPRA,DDRGK1,0.9179837060695103,1.180791734398942e-08
511,66,250,DDRGK1,PTPRA,0.9179837060695103,1.180791734398942e-08
512,7,71,ANKRD46,DPY19L4,0.917922727721785,1.1884462944717066e-08
513,71,7,DPY19L4,ANKRD46,0.917922727721785,1.1884462944717066e-08
514,213,80,NUDCD1,EIF3E,0.9172932330827068,1.2700580723125385e-08
515,76,80,EBAG9,EIF3E,0.9172932330827068,1.2700580723125385e-08
516,80,76,EIF3E,EBAG9,0.9172932330827068,1.2700580723125385e-08
517,80,213,EIF3E,NUDCD1,0.9172932330827068,1.2700580723125385e-08
518,331,31,TMEM70,C8orf76,0.9172310007524455,1.2783881928795159e-08
519,31,331,C8orf76,TMEM70,0.9172310007524455,1.2783881928795159e-08
520,355,368,UTP23,YTHDF3,0.9171697148196342,1.2866386218928086e-08
521,368,355,YTHDF3,UTP23,0.9171697148196342,1.2866386218928086e-08
522,40,373,CHCHD7,ZFAND1,0.9168861122270915,1.3254315005185751e-08
523,373,40,ZFAND1,CHCHD7,0.9168861122270915,1.3254315005185751e-08
524,185,183,MRPS28,MRPL13,0.9164788147480849,1.3829455350628515e-08
525,183,185,MRPL13,MRPS28,0.9164788147480849,1.3829455350628515e-08
526,268,64,RNF139,DCAF13,0.9164785553047404,1.3829828601306913e-08
527,64,268,DCAF13,RNF139,0.9164785553047404,1.3829828601306913e-08
528,80,337,EIF3E,TRAM1,0.9161339497068067,1.4333501764248155e-08
529,337,80,TRAM1,EIF3E,0.9161339497068067,1.4333501764248155e-08
530,213,185,NUDCD1,MRPS28,0.9157894736842105,1.485305981657557e-08
531,185,213,MRPS28,NUDCD1,0.9157894736842105,1.485305981657557e-08
532,239,302,POLR3F,SNRPB2,0.915381787186522,1.5489325912961424e-08
533,40,331,CHCHD7,TMEM70,0.915381787186522,1.5489325912961424e-08
534,372,246,ZCCHC3,PSMF1,0.915381787186522,1.5489325912961424e-08
535,331,40,TMEM70,CHCHD7,0.915381787186522,1.5489325912961424e-08
536,246,372,PSMF1,ZCCHC3,0.915381787186522,1.5489325912961424e-08
537,302,239,SNRPB2,POLR3F,0.915381787186522,1.5489325912961424e-08
538,80,331,EIF3E,TMEM70,0.9146296246662373,1.6726439100753647e-08
539,331,80,TMEM70,EIF3E,0.9146296246662373,1.6726439100753647e-08
540,183,237,MRPL13,POLR2K,0.9142214777659468,1.743348160391631e-08
541,237,183,POLR2K,MRPL13,0.9142214777659468,1.743348160391631e-08
542,236,337,PLEKHF2,TRAM1,0.9127163280662153,2.0273699491901596e-08
543,337,236,TRAM1,PLEKHF2,0.9127163280662153,2.0273699491901596e-08
544,196,355,NBN,UTP23,0.9125188536953243,2.0675009693786755e-08
545,355,196,UTP23,NBN,0.9125188536953243,2.0675009693786755e-08
546,331,183,TMEM70,MRPL13,0.9119308135525468,2.1911754907566543e-08
547,183,331,MRPL13,TMEM70,0.9119308135525468,2.1911754907566543e-08
548,69,40,DERL1,CHCHD7,0.9112781954887218,2.3360131773309288e-08
549,40,69,CHCHD7,DERL1,0.9112781954887218,2.3360131773309288e-08
550,7,143,ANKRD46,INTS8,0.9112781954887218,2.3360131773309288e-08
551,143,7,INTS8,ANKRD46,0.9112781954887218,2.3360131773309288e-08
552,313,15,STK3,ATP6V1C1,0.9111456116024281,2.366446474141832e-08
553,15,313,ATP6V1C1,STK3,0.9111456116024281,2.366446474141832e-08
554,273,76,RPS20,EBAG9,0.9108688120648136,2.4311099127861116e-08
555,76,273,EBAG9,RPS20,0.9108688120648136,2.4311099127861116e-08
556,58,329,CSPP1,TMEM67,0.9104589917231001,2.5297038864128594e-08
557,329,58,TMEM67,CSPP1,0.9104589917231001,2.5297038864128594e-08
558,273,270,RPS20,RPL30,0.9103250731012893,2.562675753228896e-08
559,270,273,RPL30,RPS20,0.9103250731012893,2.562675753228896e-08
560,103,223,FASTKD5,PANK2,0.9101166495445289,2.6147438103739784e-08
561,329,330,TMEM67,TMEM68,0.9101166495445289,2.6147438103739784e-08
562,379,389,ZNF250,ZNF7,0.9101166495445289,2.6147438103739784e-08
563,223,103,PANK2,FASTKD5,0.9101166495445289,2.6147438103739784e-08
564,330,329,TMEM68,TMEM67,0.9101166495445289,2.6147438103739784e-08
565,389,379,ZNF7,ZNF250,0.9101166495445289,2.6147438103739784e-08
566,66,358,DDRGK1,VPS16,0.9097744360902256,2.702255745187616e-08
567,358,66,VPS16,DDRGK1,0.9097744360902256,2.702255745187616e-08
568,95,259,FAM110A,RBCK1,0.909706546275395,2.7199198344755606e-08
569,130,158,GTF2E2,LEPROTL1,0.909706546275395,2.7199198344755606e-08
570,259,95,RBCK1,FAM110A,0.909706546275395,2.7199198344755606e-08
571,158,130,LEPROTL1,GTF2E2,0.909706546275395,2.7199198344755606e-08
572,189,355,MTFR1,UTP23,0.9096395857981265,2.7374415615018266e-08
573,196,189,NBN,MTFR1,0.9096395857981265,2.7374415615018266e-08
574,189,196,MTFR1,NBN,0.9096395857981265,2.7374415615018266e-08
575,355,189,UTP23,MTFR1,0.9096395857981265,2.7374415615018266e-08
576,171,251,MAF1,PUF60,0.9093644870242441,2.8104740373057132e-08
577,251,171,PUF60,MAF1,0.9093644870242441,2.8104740373057132e-08
578,270,81,RPL30,EIF3H,0.9088179123842342,2.9606811709719703e-08
579,81,270,EIF3H,RPL30,0.9088179123842342,2.9606811709719703e-08
580,185,212,MRPS28,NSMCE2,0.9086123245039595,3.018981283760927e-08
581,212,185,NSMCE2,MRPS28,0.9086123245039595,3.018981283760927e-08
582,255,355,RAD21,UTP23,0.9084751562293378,3.058438612050626e-08
583,355,255,UTP23,RAD21,0.9084751562293378,3.058438612050626e-08
584,80,179,EIF3E,MED30,0.9078601619836747,3.2409780165321515e-08
585,179,80,MED30,EIF3E,0.9078601619836747,3.2409780165321515e-08
586,58,324,CSPP1,TGS1,0.9073797753268072,3.390162147232731e-08
587,324,58,TGS1,CSPP1,0.9073797753268072,3.390162147232731e-08
588,271,273,RPL7,RPS20,0.9071079994633899,3.477209654970592e-08
589,273,271,RPS20,RPL7,0.9071079994633899,3.477209654970592e-08
590,179,40,MED30,CHCHD7,0.9071079994633899,3.477209654970592e-08
591,40,179,CHCHD7,MED30,0.9071079994633899,3.477209654970592e-08
592,322,189,TERF1,MTFR1,0.9067669172932331,3.589233262466597e-08
593,189,322,MTFR1,TERF1,0.9067669172932331,3.589233262466597e-08
594,161,136,LRRC14,HSF1,0.9066970211588197,3.612577561988011e-08
595,136,161,HSF1,LRRC14,0.9066970211588197,3.612577561988011e-08
596,71,330,DPY19L4,TMEM68,0.9066275341895235,3.635917472860542e-08
597,330,71,TMEM68,DPY19L4,0.9066275341895235,3.635917472860542e-08
598,196,143,NBN,INTS8,0.9066275341895235,3.635917472860542e-08
599,143,196,INTS8,NBN,0.9066275341895235,3.635917472860542e-08
600,279,100,SCRIB,FAM83H,0.9058737508034432,3.8977591816527207e-08
601,100,279,FAM83H,SCRIB,0.9058737508034432,3.8977591816527207e-08
602,17,172,AZIN1,MAL2,0.9056036744228204,3.995531367818341e-08
603,142,82,INTS10,ELP3,0.9056036744228204,3.995531367818341e-08
604,82,142,ELP3,INTS10,0.9056036744228204,3.995531367818341e-08
605,172,17,MAL2,AZIN1,0.9056036744228204,3.995531367818341e-08
606,330,143,TMEM68,INTS8,0.9052631578947369,4.1218738017445076e-08
607,143,330,INTS8,TMEM68,0.9052631578947369,4.1218738017445076e-08
608,136,78,HSF1,EEF1D,0.9051921298373943,4.1486658795864524e-08
609,78,136,EEF1D,HSF1,0.9051921298373943,4.1486658795864524e-08
610,243,158,PPP2R2A,LEPROTL1,0.9051918735891649,4.148762814053275e-08
611,158,243,LEPROTL1,PPP2R2A,0.9051918735891649,4.148762814053275e-08
612,45,158,CNOT7,LEPROTL1,0.9051918735891649,4.148762814053275e-08
613,179,81,MED30,EIF3H,0.9051918735891649,4.148762814053275e-08
614,81,179,EIF3H,MED30,0.9051918735891649,4.148762814053275e-08
615,158,45,LEPROTL1,CNOT7,0.9051918735891649,4.148762814053275e-08
616,58,240,CSPP1,POP1,0.9048515119025358,4.2792880754922495e-08
617,240,58,POP1,CSPP1,0.9048515119025358,4.2792880754922495e-08
618,270,76,RPL30,EBAG9,0.9047097022469498,4.33472744581086e-08
619,76,270,EBAG9,RPL30,0.9047097022469498,4.33472744581086e-08
620,373,80,ZFAND1,EIF3E,0.904099349382251,4.5806155344842366e-08
621,80,373,EIF3E,ZFAND1,0.904099349382251,4.5806155344842366e-08
622,52,80,CPNE3,EIF3E,0.9037593984962407,4.722817832007258e-08
623,80,52,EIF3E,CPNE3,0.9037593984962407,4.722817832007258e-08
624,373,331,ZFAND1,TMEM70,0.9036869826937548,4.7536061038314793e-08
625,331,373,TMEM70,ZFAND1,0.9036869826937548,4.7536061038314793e-08
626,196,11,NBN,ARMC1,0.9036154825809204,4.784178053634394e-08
627,11,196,ARMC1,NBN,0.9036154825809204,4.784178053634394e-08
628,343,57,TRMT6,CSNK2A1,0.9032749453603925,4.932169561911501e-08
629,57,343,CSNK2A1,TRMT6,0.9032749453603925,4.932169561911501e-08
630,270,40,RPL30,CHCHD7,0.9032031082382121,4.963897763558931e-08
631,40,270,CHCHD7,RPL30,0.9032031082382121,4.963897763558931e-08
632,64,273,DCAF13,RPS20,0.9029345372460497,5.084112411768662e-08
633,331,179,TMEM70,MED30,0.9029345372460497,5.084112411768662e-08
634,179,331,MED30,TMEM70,0.9029345372460497,5.084112411768662e-08
635,273,64,RPS20,DCAF13,0.9029345372460497,5.084112411768662e-08
636,236,52,PLEKHF2,CPNE3,0.9025950243416815,5.239739209758157e-08
637,52,236,CPNE3,PLEKHF2,0.9025950243416815,5.239739209758157e-08
638,44,390,CHRAC1,ZNF706,0.9025583145221971,5.256814615379932e-08
639,390,44,ZNF706,CHRAC1,0.9025583145221971,5.256814615379932e-08
640,7,52,ANKRD46,CPNE3,0.9022556390977444,5.3994774799641085e-08
641,52,7,CPNE3,ANKRD46,0.9022556390977444,5.3994774799641085e-08
642,330,213,TMEM68,NUDCD1,0.9022556390977444,5.3994774799641085e-08
643,185,189,MRPS28,MTFR1,0.9022556390977444,5.3994774799641085e-08
644,189,185,MTFR1,MRPS28,0.9022556390977444,5.3994774799641085e-08
645,213,330,NUDCD1,TMEM68,0.9022556390977444,5.3994774799641085e-08
646,65,130,DCTN6,GTF2E2,0.9018428618213968,5.599516822293824e-08
647,130,65,GTF2E2,DCTN6,0.9018428618213968,5.599516822293824e-08
648,319,49,TATDN1,COPS5,0.9018428618213968,5.599516822293824e-08
649,49,319,COPS5,TATDN1,0.9018428618213968,5.599516822293824e-08
650,49,183,COPS5,MRPL13,0.9010162474803124,6.019787559691438e-08
651,183,49,MRPL13,COPS5,0.9010162474803124,6.019787559691438e-08
652,80,218,EIF3E,OTUD6B,0.9007518796992482,6.159925386328116e-08
653,218,80,OTUD6B,EIF3E,0.9007518796992482,6.159925386328116e-08
654,145,193,ITPA,NAA20,0.9006772009029346,6.200027359067848e-08
655,44,172,CHRAC1,MAL2,0.9006772009029346,6.200027359067848e-08
656,172,44,MAL2,CHRAC1,0.9006772009029346,6.200027359067848e-08
657,193,145,NAA20,ITPA,0.9006772009029346,6.200027359067848e-08
658,330,196,TMEM68,NBN,0.9006034309723173,6.239866367319685e-08
659,196,330,NBN,TMEM68,0.9006034309723173,6.239866367319685e-08
660,360,45,VPS37A,CNOT7,0.9003385367808273,6.38478156880432e-08
661,45,360,CNOT7,VPS37A,0.9003385367808273,6.38478156880432e-08
662,183,98,MRPL13,FAM49B,0.9001883877691184,6.468229752859805e-08
663,98,183,FAM49B,MRPL13,0.9001883877691184,6.468229752859805e-08
664,183,213,MRPL13,NUDCD1,0.8999250102124052,6.61692411965951e-08
665,213,183,NUDCD1,MRPL13,0.8999250102124052,6.61692411965951e-08
666,54,37,CRLS1,CDS2,0.8995863742605426,6.81251590365775e-08
667,228,212,PEX2,NSMCE2,0.8995863742605426,6.81251590365775e-08
668,212,228,NSMCE2,PEX2,0.8995863742605426,6.81251590365775e-08
669,95,66,FAM110A,DDRGK1,0.8995863742605426,6.81251590365775e-08
670,66,95,DDRGK1,FAM110A,0.8995863742605426,6.81251590365775e-08
671,37,54,CDS2,CRLS1,0.8995863742605426,6.81251590365775e-08
672,360,88,VPS37A,ERI1,0.8992481203007519,7.012940808821552e-08
673,354,361,UQCRB,WDYHV1,0.8992481203007519,7.012940808821552e-08
674,254,189,RAB2A,MTFR1,0.8992481203007519,7.012940808821552e-08
675,40,361,CHCHD7,WDYHV1,0.8992481203007519,7.012940808821552e-08
676,223,57,PANK2,CSNK2A1,0.8992481203007519,7.012940808821552e-08
677,57,223,CSNK2A1,PANK2,0.8992481203007519,7.012940808821552e-08
678,189,254,MTFR1,RAB2A,0.8992481203007519,7.012940808821552e-08
679,361,354,WDYHV1,UQCRB,0.8992481203007519,7.012940808821552e-08
680,361,40,WDYHV1,CHCHD7,0.8992481203007519,7.012940808821552e-08
681,88,360,ERI1,VPS37A,0.8992481203007519,7.012940808821552e-08
682,356,102,VCPIP1,FAM91A1,0.8990213677233759,7.15018162030338e-08
683,102,356,FAM91A1,VCPIP1,0.8990213677233759,7.15018162030338e-08
684,181,193,MKKS,NAA20,0.8988342117402579,7.265228811674821e-08
685,193,181,NAA20,MKKS,0.8988342117402579,7.265228811674821e-08
686,153,274,KIF16B,RRBP1,0.8980820492199731,7.744164959473118e-08
687,274,153,RRBP1,KIF16B,0.8980820492199731,7.744164959473118e-08
688,343,302,TRMT6,SNRPB2,0.8980058415124569,7.794203105637919e-08
689,302,343,SNRPB2,TRMT6,0.8980058415124569,7.794203105637919e-08
690,55,223,CRNKL1,PANK2,0.8977443609022556,7.968058036055918e-08
691,223,55,PANK2,CRNKL1,0.8977443609022556,7.968058036055918e-08
692,368,213,YTHDF3,NUDCD1,0.8977443609022556,7.968058036055918e-08
693,213,368,NUDCD1,YTHDF3,0.8977443609022556,7.968058036055918e-08
694,213,236,NUDCD1,PLEKHF2,0.8973298866996884,8.250620335885477e-08
695,236,213,PLEKHF2,NUDCD1,0.8973298866996884,8.250620335885477e-08
696,80,71,EIF3E,DPY19L4,0.8968383664615635,8.59708655159083e-08
697,71,80,DPY19L4,EIF3E,0.8968383664615635,8.59708655159083e-08
698,317,143,TAF2,INTS8,0.8967618997890917,8.65211989352115e-08
699,143,317,INTS8,TAF2,0.8967618997890917,8.65211989352115e-08
700,361,31,WDYHV1,C8orf76,0.8965777241794036,8.785943920352006e-08
701,31,361,C8orf76,WDYHV1,0.8965777241794036,8.785943920352006e-08
702,80,17,EIF3E,AZIN1,0.8962406015037594,9.035617179015232e-08
703,315,60,SULF1,CTHRC1,0.8962406015037594,9.035617179015232e-08
704,60,315,CTHRC1,SULF1,0.8962406015037594,9.035617179015232e-08
705,17,80,AZIN1,EIF3E,0.8962406015037594,9.035617179015232e-08
706,161,242,LRRC14,PPP1R16A,0.8962406015037594,9.035617179015232e-08
707,242,161,PPP1R16A,LRRC14,0.8962406015037594,9.035617179015232e-08
708,255,102,RAD21,FAM91A1,0.8961625282167044,9.094319187368571e-08
709,42,236,CHMP4C,PLEKHF2,0.8961625282167044,9.094319187368571e-08
710,236,42,PLEKHF2,CHMP4C,0.8961625282167044,9.094319187368571e-08
711,102,255,FAM91A1,RAD21,0.8961625282167044,9.094319187368571e-08
712,331,189,TMEM70,MTFR1,0.8958255616591189,9.351539390402018e-08
713,189,331,MTFR1,TMEM70,0.8958255616591189,9.351539390402018e-08
714,49,179,COPS5,MED30,0.8954100827689992,9.677471897367859e-08
715,179,49,MED30,COPS5,0.8954100827689992,9.677471897367859e-08
716,272,251,RPL8,PUF60,0.8950733991388342,9.94886686874934e-08
717,81,76,EIF3H,EBAG9,0.8950733991388342,9.94886686874934e-08
718,251,272,PUF60,RPL8,0.8950733991388342,9.94886686874934e-08
719,76,81,EBAG9,EIF3H,0.8950733991388342,9.94886686874934e-08
720,98,331,FAM49B,TMEM70,0.8949550730090543,1.0045822367013717e-07
721,331,98,TMEM70,FAM49B,0.8949550730090543,1.0045822367013717e-07
722,211,270,NSMAF,RPL30,0.8949168411901551,1.0077326082622536e-07
723,270,211,RPL30,NSMAF,0.8949168411901551,1.0077326082622536e-07
724,78,92,EEF1D,EXOSC4,0.8947368421052632,1.0226817406907897e-07
725,92,78,EXOSC4,EEF1D,0.8947368421052632,1.0226817406907897e-07
726,250,314,PTPRA,STK35,0.8946578905874163,1.0292999606552077e-07
727,314,250,STK35,PTPRA,0.8946578905874163,1.0292999606552077e-07
728,17,71,AZIN1,DPY19L4,0.8945793277551112,1.035922902802163e-07
729,71,17,DPY19L4,AZIN1,0.8945793277551112,1.035922902802163e-07
730,236,80,PLEKHF2,EIF3E,0.8943212366185495,1.0579444710523031e-07
731,188,80,MTDH,EIF3E,0.8943212366185495,1.0579444710523031e-07
732,80,236,EIF3E,PLEKHF2,0.8943212366185495,1.0579444710523031e-07
733,34,243,CCDC25,PPP2R2A,0.8943212366185495,1.0579444710523031e-07
734,243,34,PPP2R2A,CCDC25,0.8943212366185495,1.0579444710523031e-07
735,80,188,EIF3E,MTDH,0.8943212366185495,1.0579444710523031e-07
736,324,368,TGS1,YTHDF3,0.8942421959067886,1.0647703133143654e-07
737,368,324,YTHDF3,TGS1,0.8942421959067886,1.0647703133143654e-07
738,325,77,THBD,EBF4,0.8937455438991778,1.1085523131172623e-07
739,77,325,EBF4,THBD,0.8937455438991778,1.1085523131172623e-07
740,31,40,C8orf76,CHCHD7,0.8935690740982647,1.1244851331154535e-07
741,140,185,IMPA1,MRPS28,0.8935690740982647,1.1244851331154535e-07
742,305,55,SNX5,CRNKL1,0.8935690740982647,1.1244851331154535e-07
743,55,305,CRNKL1,SNX5,0.8935690740982647,1.1244851331154535e-07
744,49,17,COPS5,AZIN1,0.8935690740982647,1.1244851331154535e-07
745,185,140,MRPS28,IMPA1,0.8935690740982647,1.1244851331154535e-07
746,17,49,AZIN1,COPS5,0.8935690740982647,1.1244851331154535e-07
747,40,31,CHCHD7,C8orf76,0.8935690740982647,1.1244851331154535e-07
748,254,322,RAB2A,TERF1,0.8932330827067669,1.1553772694134339e-07
749,322,254,TERF1,RAB2A,0.8932330827067669,1.1553772694134339e-07
750,49,268,COPS5,RNF139,0.8931527464258842,1.1628730909436198e-07
751,268,49,RNF139,COPS5,0.8931527464258842,1.1628730909436198e-07
752,143,71,INTS8,DPY19L4,0.8930733019508097,1.1703276573940504e-07
753,71,143,DPY19L4,INTS8,0.8930733019508097,1.1703276573940504e-07
754,246,57,PSMF1,CSNK2A1,0.8928169115779799,1.1946727075444284e-07
755,57,246,CSNK2A1,PSMF1,0.8928169115779799,1.1946727075444284e-07
756,216,352,OSGIN2,UBXN2B,0.8923598674919886,1.2391748433771838e-07
757,352,216,UBXN2B,OSGIN2,0.8923598674919886,1.2391748433771838e-07
758,185,331,MRPS28,TMEM70,0.8920647490576952,1.2686776128326804e-07
759,331,185,TMEM70,MRPS28,0.8920647490576952,1.2686776128326804e-07
760,218,330,OTUD6B,TMEM68,0.8917293233082707,1.302957014504229e-07
761,41,357,CHD7,VPS13B,0.8917293233082707,1.302957014504229e-07
762,357,41,VPS13B,CHD7,0.8917293233082707,1.302957014504229e-07
763,330,218,TMEM68,OTUD6B,0.8917293233082707,1.302957014504229e-07
764,355,348,UTP23,UBE2V2,0.8915672761465081,1.319807016036041e-07
765,348,355,UBE2V2,UTP23,0.8915672761465081,1.319807016036041e-07
766,49,27,COPS5,C8orf33,0.8912716328066216,1.351041990638199e-07
767,27,49,C8orf33,COPS5,0.8912716328066216,1.351041990638199e-07
768,213,98,NUDCD1,FAM49B,0.8912312794222539,1.3553552883129554e-07
769,98,213,FAM49B,NUDCD1,0.8912312794222539,1.3553552883129554e-07
770,49,236,COPS5,PLEKHF2,0.8908954100827691,1.3917272898539866e-07
771,236,49,PLEKHF2,COPS5,0.8908954100827691,1.3917272898539866e-07
772,57,383,CSNK2A1,ZNF343,0.8905604240171258,1.428854186092362e-07
773,383,57,ZNF343,CSNK2A1,0.8905604240171258,1.428854186092362e-07
774,58,355,CSPP1,UTP23,0.8903960486426843,1.4473879304040975e-07
775,355,58,UTP23,CSPP1,0.8903960486426843,1.4473879304040975e-07
776,319,361,TATDN1,WDYHV1,0.8902255639097745,1.4668330963013023e-07
777,361,319,WDYHV1,TATDN1,0.8902255639097745,1.4668330963013023e-07
778,223,283,PANK2,SEC23B,0.89014321662314,1.4763073132186938e-07
779,283,223,SEC23B,PANK2,0.89014321662314,1.4763073132186938e-07
780,255,52,RAD21,CPNE3,0.8898082614968411,1.5154003902244283e-07
781,52,255,CPNE3,RAD21,0.8898082614968411,1.5154003902244283e-07
782,40,81,CHCHD7,EIF3H,0.889808261496841,1.515400390224443e-07
783,189,212,MTFR1,NSMCE2,0.889808261496841,1.515400390224443e-07
784,212,189,NSMCE2,MTFR1,0.889808261496841,1.515400390224443e-07
785,81,40,EIF3H,CHCHD7,0.889808261496841,1.515400390224443e-07
786,80,329,EIF3E,TMEM67,0.889808261496841,1.515400390224443e-07
787,329,80,TMEM67,EIF3E,0.889808261496841,1.515400390224443e-07
788,188,352,MTDH,UBXN2B,0.8897253170607596,1.525220145220492e-07
789,352,188,UBXN2B,MTDH,0.8897253170607596,1.525220145220492e-07
790,179,273,MED30,RPS20,0.889390519187359,1.5654266825318346e-07
791,273,179,RPS20,MED30,0.889390519187359,1.5654266825318346e-07
792,9,368,ARFGEF1,YTHDF3,0.8887218045112782,1.6485274130235724e-07
793,142,231,INTS10,PINX1,0.8887218045112782,1.6485274130235724e-07
794,231,142,PINX1,INTS10,0.8887218045112782,1.6485274130235724e-07
795,368,9,YTHDF3,ARFGEF1,0.8887218045112782,1.6485274130235724e-07
796,78,359,EEF1D,VPS28,0.8886383253017145,1.6591682817945624e-07
797,359,78,VPS28,EEF1D,0.8886383253017145,1.6591682817945624e-07
798,130,243,GTF2E2,PPP2R2A,0.888638073739654,1.6592004385918707e-07
799,243,130,PPP2R2A,GTF2E2,0.888638073739654,1.6592004385918707e-07
800,179,390,MED30,ZNF706,0.8886380737396539,1.6592004385918847e-07
801,390,179,ZNF706,MED30,0.8886380737396539,1.6592004385918847e-07
802,98,337,FAM49B,TRAM1,0.8885544687847573,1.6699178743909686e-07
803,337,98,TRAM1,FAM49B,0.8885544687847573,1.6699178743909686e-07
804,240,247,POP1,PTDSS1,0.8883039364562716,1.7023985988379737e-07
805,255,322,RAD21,TERF1,0.8883039364562716,1.7023985988379737e-07
806,247,240,PTDSS1,POP1,0.8883039364562716,1.7023985988379737e-07
807,322,255,TERF1,RAD21,0.8883039364562716,1.7023985988379737e-07
808,371,100,ZC3H3,FAM83H,0.8882203629377193,1.7133562510845038e-07
809,100,371,FAM83H,ZC3H3,0.8882203629377193,1.7133562510845038e-07
810,183,319,MRPL13,TATDN1,0.8878858796410019,1.7578336531286618e-07
811,319,183,TATDN1,MRPL13,0.8878858796410019,1.7578336531286618e-07
812,243,82,PPP2R2A,ELP3,0.8878856282919488,1.757867453141897e-07
813,82,243,ELP3,PPP2R2A,0.8878856282919488,1.757867453141897e-07
814,255,189,RAD21,MTFR1,0.8875517739359868,1.8032689328425704e-07
815,361,373,WDYHV1,ZFAND1,0.8875517739359868,1.8032689328425704e-07
816,319,179,TATDN1,MED30,0.8875517739359868,1.8032689328425704e-07
817,57,103,CSNK2A1,FASTKD5,0.8875517739359868,1.8032689328425704e-07
818,213,49,NUDCD1,COPS5,0.8875517739359868,1.8032689328425704e-07
819,189,255,MTFR1,RAD21,0.8875517739359868,1.8032689328425704e-07
820,103,57,FASTKD5,CSNK2A1,0.8875517739359868,1.8032689328425704e-07
821,49,213,COPS5,NUDCD1,0.8875517739359868,1.8032689328425704e-07
822,179,319,MED30,TATDN1,0.8875517739359868,1.8032689328425704e-07
823,373,361,ZFAND1,WDYHV1,0.8875517739359868,1.8032689328425704e-07
824,10,371,ARHGAP39,ZC3H3,0.887218045112782,1.8496782864288231e-07
825,371,10,ZC3H3,ARHGAP39,0.887218045112782,1.8496782864288231e-07
826,57,55,CSNK2A1,CRNKL1,0.887218045112782,1.8496782864288231e-07
827,55,57,CRNKL1,CSNK2A1,0.887218045112782,1.8496782864288231e-07
828,378,389,ZNF16,ZNF7,0.8871331828442438,1.8616452792394577e-07
829,188,216,MTDH,OSGIN2,0.8871331828442438,1.8616452792394577e-07
830,216,188,OSGIN2,MTDH,0.8871331828442438,1.8616452792394577e-07
831,389,378,ZNF7,ZNF16,0.8871331828442438,1.8616452792394577e-07
832,171,136,MAF1,HSF1,0.8870907666295307,1.8676520898965932e-07
833,136,171,HSF1,MAF1,0.8870907666295307,1.8676520898965932e-07
834,313,352,STK3,UBXN2B,0.88696332644969,1.8858020590713847e-07
835,352,313,UBXN2B,STK3,0.88696332644969,1.8858020590713847e-07
836,388,385,ZNF696,ZNF517,0.8867996114157021,1.909345229618531e-07
837,158,65,LEPROTL1,DCTN6,0.8867996114157021,1.909345229618531e-07
838,65,158,DCTN6,LEPROTL1,0.8867996114157021,1.909345229618531e-07
839,385,388,ZNF517,ZNF696,0.8867996114157021,1.909345229618531e-07
840,329,324,TMEM67,TGS1,0.8866719381305523,1.9278839361396669e-07
841,324,329,TGS1,TMEM67,0.8866719381305523,1.9278839361396669e-07
842,331,268,TMEM70,RNF139,0.8863807373965388,1.970759449883663e-07
843,268,331,RNF139,TMEM70,0.8863807373965388,1.970759449883663e-07
844,221,388,PABPC1,ZNF696,0.8860474488954174,2.0208563760197364e-07
845,271,179,RPL7,MED30,0.8860474488954174,2.0208563760197364e-07
846,179,271,MED30,RPL7,0.8860474488954174,2.0208563760197364e-07
847,388,221,ZNF696,PABPC1,0.8860474488954174,2.0208563760197364e-07
848,356,15,VCPIP1,ATP6V1C1,0.8858772771377293,2.0468631703993167e-07
849,15,356,ATP6V1C1,VCPIP1,0.8858772771377293,2.0468631703993167e-07
850,52,189,CPNE3,MTFR1,0.8857142857142858,2.072047391734525e-07
851,189,80,MTFR1,EIF3E,0.8857142857142858,2.072047391734525e-07
852,251,92,PUF60,EXOSC4,0.8857142857142858,2.072047391734525e-07
853,80,189,EIF3E,MTFR1,0.8857142857142858,2.072047391734525e-07
854,92,251,EXOSC4,PUF60,0.8857142857142858,2.072047391734525e-07
855,189,52,MTFR1,CPNE3,0.8857142857142858,2.072047391734525e-07
856,95,39,FAM110A,CENPB,0.8856282919488337,2.0854437073159166e-07
