,0,1,start,end,cor,pvalue
0,0,0,ABCC4,ABCC4,1.0,0.0
1,378,378,RP9,RP9,1.0,0.0
2,377,377,ROMO1,ROMO1,1.0,0.0
3,39,39,BCAS4,BCAS4,1.0,0.0
4,376,376,RNF6,RNF6,1.0,0.0
5,40,40,BCL2L1,BCL2L1,1.0,0.0
6,375,375,RNF219,RNF219,1.0,0.0
7,374,374,RNF216,RNF216,1.0,0.0
8,373,373,RNF114,RNF114,1.0,0.0
9,41,41,BIRC7,BIRC7,1.0,0.0
10,372,372,RNASEH2B,RNASEH2B,1.0,0.0
11,371,371,RIMS4,RIMS4,1.0,0.0
12,370,370,RGS19,RGS19,1.0,0.0
13,369,369,RFXAP,RFXAP,1.0,0.0
14,379,379,RP9P,RP9P,1.0,0.0
15,42,42,BIVM,BIVM,1.0,0.0
16,367,367,RCBTB2,RCBTB2,1.0,0.0
17,43,43,BLCAP,BLCAP,1.0,0.0
18,366,366,RCBTB1,RCBTB1,1.0,0.0
19,365,365,RBM39,RBM39,1.0,0.0
20,364,364,RBM38,RBM38,1.0,0.0
21,363,363,RBM26,RBM26,1.0,0.0
22,44,44,BMPER,BMPER,1.0,0.0
23,362,362,RBM12,RBM12,1.0,0.0
24,361,361,RBL1,RBL1,1.0,0.0
25,360,360,RBAK,RBAK,1.0,0.0
26,359,359,RB1,RB1,1.0,0.0
27,358,358,RASL11A,RASL11A,1.0,0.0
28,357,357,RASA3,RASA3,1.0,0.0
29,368,368,RFC3,RFC3,1.0,0.0
30,380,380,RPA3,RPA3,1.0,0.0
31,38,38,BBS9,BBS9,1.0,0.0
32,381,381,RPL21,RPL21,1.0,0.0
33,407,407,SLC7A1,SLC7A1,1.0,0.0
34,406,406,SLC46A3,SLC46A3,1.0,0.0
35,405,405,SLC35C2,SLC35C2,1.0,0.0
36,404,404,SLC2A4RG,SLC2A4RG,1.0,0.0
37,403,403,SLC25A30,SLC25A30,1.0,0.0
38,402,402,SLC25A15,SLC25A15,1.0,0.0
39,401,401,SLC17A9,SLC17A9,1.0,0.0
40,400,400,SLC15A1,SLC15A1,1.0,0.0
41,399,399,SLC13A3,SLC13A3,1.0,0.0
42,35,35,AURKA,AURKA,1.0,0.0
43,398,398,SKAP2,SKAP2,1.0,0.0
44,397,397,SKA3,SKA3,1.0,0.0
45,396,396,SGK2,SGK2,1.0,0.0
46,36,36,AVL9,AVL9,1.0,0.0
47,395,395,SETDB2,SETDB2,1.0,0.0
48,394,394,SERP2,SERP2,1.0,0.0
49,393,393,SERINC3,SERINC3,1.0,0.0
50,392,392,SDC4,SDC4,1.0,0.0
51,391,391,SCRN1,SCRN1,1.0,0.0
52,390,390,SCAND1,SCAND1,1.0,0.0
53,389,389,SAP18,SAP18,1.0,0.0
54,388,388,SAMD10,SAMD10,1.0,0.0
55,387,387,SALL4,SALL4,1.0,0.0
56,37,37,B4GALT5,B4GALT5,1.0,0.0
57,386,386,SACS,SACS,1.0,0.0
58,385,385,RTEL1,RTEL1,1.0,0.0
59,384,384,RPS21,RPS21,1.0,0.0
60,383,383,RPRD1B,RPRD1B,1.0,0.0
61,382,382,RPN2,RPN2,1.0,0.0
62,356,356,RAPGEF5,RAPGEF5,1.0,0.0
63,45,45,BPI,BPI,1.0,0.0
64,355,355,RAP2A,RAP2A,1.0,0.0
65,354,354,RALY,RALY,1.0,0.0
66,331,331,POLR1D,POLR1D,1.0,0.0
67,330,330,POFUT1,POFUT1,1.0,0.0
68,329,329,PMS2CL,PMS2CL,1.0,0.0
69,102,102,CYTH3,CYTH3,1.0,0.0
70,328,328,PMS2,PMS2,1.0,0.0
71,327,327,PMEPA1,PMEPA1,1.0,0.0
72,326,326,PLTP,PLTP,1.0,0.0
73,325,325,PLEKHA8,PLEKHA8,1.0,0.0
74,324,324,PLCG1,PLCG1,1.0,0.0
75,323,323,PLAGL2,PLAGL2,1.0,0.0
76,51,51,C7orf26,C7orf26,1.0,0.0
77,322,322,PKIG,PKIG,1.0,0.0
78,321,321,PIGU,PIGU,1.0,0.0
79,320,320,PIGT,PIGT,1.0,0.0
80,52,52,C7orf31,C7orf31,1.0,0.0
81,319,319,PIBF1,PIBF1,1.0,0.0
82,318,318,PHF20,PHF20,1.0,0.0
83,317,317,PHF14,PHF14,1.0,0.0
84,316,316,PHF11,PHF11,1.0,0.0
85,53,53,C7orf50,C7orf50,1.0,0.0
86,315,315,PHACTR3,PHACTR3,1.0,0.0
87,314,314,PFDN4,PFDN4,1.0,0.0
88,313,313,PDX1,PDX1,1.0,0.0
89,312,312,PDS5B,PDS5B,1.0,0.0
90,54,54,CAB39L,CAB39L,1.0,0.0
91,311,311,PDRG1,PDRG1,1.0,0.0
92,310,310,PDGFA,PDGFA,1.0,0.0
93,309,309,PCMTD2,PCMTD2,1.0,0.0
94,308,308,PCK1,PCK1,1.0,0.0
95,50,178,C20orf144,GHRHR,1.0,0.0
96,408,408,SLC9A8,SLC9A8,1.0,0.0
97,50,91,C20orf144,CRHR2,1.0,0.0
98,50,50,C20orf144,C20orf144,1.0,0.0
99,353,353,RALGAPB,RALGAPB,1.0,0.0
100,46,46,BRCA2,BRCA2,1.0,0.0
101,352,352,RALA,RALA,1.0,0.0
102,351,351,RAE1,RAE1,1.0,0.0
103,47,47,BZW2,BZW2,1.0,0.0
104,350,350,RAC1,RAC1,1.0,0.0
105,349,349,RAB22A,RAB22A,1.0,0.0
106,348,348,RAB20,RAB20,1.0,0.0
107,347,347,R3HDML,R3HDML,1.0,0.0
108,48,48,C1GALT1,C1GALT1,1.0,0.0
109,346,346,PXMP4,PXMP4,1.0,0.0
110,345,345,PTPN1,PTPN1,1.0,0.0
111,344,344,PTK6,PTK6,1.0,0.0
112,343,343,PSMG3,PSMG3,1.0,0.0
113,342,342,PSMA7,PSMA7,1.0,0.0
114,341,341,PRR15,PRR15,1.0,0.0
115,340,340,PRPS1L1,PRPS1L1,1.0,0.0
116,49,49,C1QTNF9,C1QTNF9,1.0,0.0
117,339,339,PRPF6,PRPF6,1.0,0.0
118,338,338,PROCR,PROCR,1.0,0.0
119,337,337,PRKAR1B,PRKAR1B,1.0,0.0
120,336,336,PPP4R1L,PPP4R1L,1.0,0.0
121,335,335,PPP1R3D,PPP1R3D,1.0,0.0
122,334,334,PPDPF,PPDPF,1.0,0.0
123,333,333,POU6F2,POU6F2,1.0,0.0
124,332,332,POMP,POMP,1.0,0.0
125,50,8,C20orf144,ADIG,1.0,0.0
126,50,415,C20orf144,SNORA71D,1.0,0.0
127,50,507,C20orf144,WFDC10A,1.0,0.0
128,50,413,C20orf144,SNORA71B,1.0,0.0
129,307,307,PCIF1,PCIF1,1.0,0.0
130,34,34,ATP9A,ATP9A,1.0,0.0
131,410,410,SNAI1,SNAI1,1.0,0.0
132,478,478,TRIM13,TRIM13,1.0,0.0
133,477,477,TRA2A,TRA2A,1.0,0.0
134,476,476,TPX2,TPX2,1.0,0.0
135,475,475,TPTE2P1,TPTE2P1,1.0,0.0
136,474,474,TPTE2,TPTE2,1.0,0.0
137,473,473,TPT1,TPT1,1.0,0.0
138,20,20,APCDD1L,APCDD1L,1.0,0.0
139,472,472,TPP2,TPP2,1.0,0.0
140,471,471,TPD52L2,TPD52L2,1.0,0.0
141,470,470,TP53TG5,TP53TG5,1.0,0.0
142,469,469,TP53RK,TP53RK,1.0,0.0
143,468,468,TOP1,TOP1,1.0,0.0
144,467,467,TOMM7,TOMM7,1.0,0.0
145,19,19,AOAH,AOAH,1.0,0.0
146,466,466,TOMM34,TOMM34,1.0,0.0
147,464,464,TNNC2,TNNC2,1.0,0.0
148,463,463,TNFRSF6B,TNFRSF6B,1.0,0.0
149,462,462,TMTC4,TMTC4,1.0,0.0
150,461,461,TMEM189,TMEM189,1.0,0.0
151,21,21,AQP1,AQP1,1.0,0.0
152,460,460,TMEM184A,TMEM184A,1.0,0.0
153,459,459,TMEM106B,TMEM106B,1.0,0.0
154,22,22,ARFGAP1,ARFGAP1,1.0,0.0
155,458,458,TM9SF4,TM9SF4,1.0,0.0
156,23,23,ARFGEF2,ARFGEF2,1.0,0.0
157,457,457,TM9SF2,TM9SF2,1.0,0.0
158,456,456,THSD1,THSD1,1.0,0.0
159,455,455,TGM2,TGM2,1.0,0.0
160,465,465,TNRC18,TNRC18,1.0,0.0
161,479,479,TRPC4AP,TRPC4AP,1.0,0.0
162,480,480,TSC22D1,TSC22D1,1.0,0.0
163,481,481,TTLL9,TTLL9,1.0,0.0
164,501,501,VPS36,VPS36,1.0,0.0
165,500,500,VAPB,VAPB,1.0,0.0
166,10,10,ADPRHL1,ADPRHL1,1.0,0.0
167,499,499,UTP14C,UTP14C,1.0,0.0
168,11,11,ADRM1,ADRM1,1.0,0.0
169,498,498,USPL1,USPL1,1.0,0.0
170,497,497,USP42,USP42,1.0,0.0
171,12,12,AHCY,AHCY,1.0,0.0
172,496,496,USP12,USP12,1.0,0.0
173,495,495,UPF3A,UPF3A,1.0,0.0
174,13,13,AIMP2,AIMP2,1.0,0.0
175,494,494,UGGT2,UGGT2,1.0,0.0
176,14,14,AKAP11,AKAP11,1.0,0.0
177,15,15,ALG11,ALG11,1.0,0.0
178,493,493,UFM1,UFM1,1.0,0.0
179,492,492,UCKL1,UCKL1,1.0,0.0
180,16,16,ALG5,ALG5,1.0,0.0
181,491,491,UCHL3,UCHL3,1.0,0.0
182,17,17,ANKMY2,ANKMY2,1.0,0.0
183,490,490,UBL3,UBL3,1.0,0.0
184,489,489,UBE2V1,UBE2V1,1.0,0.0
185,488,488,UBE2C,UBE2C,1.0,0.0
186,487,487,UBAC2,UBAC2,1.0,0.0
187,18,18,ANKRD10,ANKRD10,1.0,0.0
188,486,486,TWISTNB,TWISTNB,1.0,0.0
189,485,485,TUBGCP3,TUBGCP3,1.0,0.0
190,484,484,TUBB1,TUBB1,1.0,0.0
191,483,483,TTYH3,TTYH3,1.0,0.0
192,482,482,TTPAL,TTPAL,1.0,0.0
193,454,454,TGIF2,TGIF2,1.0,0.0
194,453,453,TGDS,TGDS,1.0,0.0
195,452,452,TFDP1,TFDP1,1.0,0.0
196,24,24,ARFRP1,ARFRP1,1.0,0.0
197,425,425,SPATA13,SPATA13,1.0,0.0
198,424,424,SPAG4,SPAG4,1.0,0.0
199,423,423,SOSTDC1,SOSTDC1,1.0,0.0
200,422,422,SOHLH2,SOHLH2,1.0,0.0
201,32,32,ATP12A,ATP12A,1.0,0.0
202,421,421,SNX8,SNX8,1.0,0.0
203,420,420,SNX21,SNX21,1.0,0.0
204,419,419,SNX13,SNX13,1.0,0.0
205,418,418,SNX10,SNX10,1.0,0.0
206,33,33,ATP7B,ATP7B,1.0,0.0
207,417,417,SNTA1,SNTA1,1.0,0.0
208,416,416,SNORD22,SNORD22,1.0,0.0
209,415,178,SNORA71D,GHRHR,1.0,0.0
210,415,91,SNORA71D,CRHR2,1.0,0.0
211,415,413,SNORA71D,SNORA71B,1.0,0.0
212,415,50,SNORA71D,C20orf144,1.0,0.0
213,415,507,SNORA71D,WFDC10A,1.0,0.0
214,415,415,SNORA71D,SNORA71D,1.0,0.0
215,415,8,SNORA71D,ADIG,1.0,0.0
216,414,414,SNORA71C,SNORA71C,1.0,0.0
217,413,178,SNORA71B,GHRHR,1.0,0.0
218,413,91,SNORA71B,CRHR2,1.0,0.0
219,413,413,SNORA71B,SNORA71B,1.0,0.0
220,413,50,SNORA71B,C20orf144,1.0,0.0
221,413,507,SNORA71B,WFDC10A,1.0,0.0
222,413,415,SNORA71B,SNORA71D,1.0,0.0
223,413,8,SNORA71B,ADIG,1.0,0.0
224,412,412,SNORA71A,SNORA71A,1.0,0.0
225,411,411,SNHG11,SNHG11,1.0,0.0
226,426,426,SPATA2,SPATA2,1.0,0.0
227,409,409,SLCO4A1,SLCO4A1,1.0,0.0
228,427,427,SPERT,SPERT,1.0,0.0
229,429,429,SRC,SRC,1.0,0.0
230,451,451,TFAP2C,TFAP2C,1.0,0.0
231,450,450,TDRD3,TDRD3,1.0,0.0
232,449,449,TCFL5,TCFL5,1.0,0.0
233,25,25,ARGLU1,ARGLU1,1.0,0.0
234,448,448,TCEA2,TCEA2,1.0,0.0
235,26,26,ARHGEF7,ARHGEF7,1.0,0.0
236,447,447,TBC1D4,TBC1D4,1.0,0.0
237,446,446,TAX1BP1,TAX1BP1,1.0,0.0
238,27,27,ARL11,ARL11,1.0,0.0
239,445,445,TAF4,TAF4,1.0,0.0
240,444,444,SYS1,SYS1,1.0,0.0
241,443,443,SUN1,SUN1,1.0,0.0
242,442,442,SULF2,SULF2,1.0,0.0
243,441,441,SUGT1,SUGT1,1.0,0.0
244,28,28,ARL4A,ARL4A,1.0,0.0
245,440,440,SUCLA2,SUCLA2,1.0,0.0
246,439,439,STX16,STX16,1.0,0.0
247,438,438,STMN3,STMN3,1.0,0.0
248,437,437,STK4,STK4,1.0,0.0
249,436,436,STK31,STK31,1.0,0.0
250,29,29,ASIP,ASIP,1.0,0.0
251,435,435,STK24,STK24,1.0,0.0
252,434,434,STAU1,STAU1,1.0,0.0
253,30,30,ASXL1,ASXL1,1.0,0.0
254,433,433,STARD3NL,STARD3NL,1.0,0.0
255,432,432,STARD13,STARD13,1.0,0.0
256,431,431,SS18L1,SS18L1,1.0,0.0
257,430,430,SRMS,SRMS,1.0,0.0
258,31,31,ATP11A,ATP11A,1.0,0.0
259,428,428,SPRY2,SPRY2,1.0,0.0
260,306,306,PCID2,PCID2,1.0,0.0
261,305,305,PCDH20,PCDH20,1.0,0.0
262,55,55,CABLES2,CABLES2,1.0,0.0
263,177,177,GGT7,GGT7,1.0,0.0
264,176,176,GGCT,GGCT,1.0,0.0
265,175,175,GET4,GET4,1.0,0.0
266,174,174,GDAP1L1,GDAP1L1,1.0,0.0
267,88,88,CPB2,CPB2,1.0,0.0
268,173,173,GCNT7,GCNT7,1.0,0.0
269,172,172,GATA5,GATA5,1.0,0.0
270,171,171,GAS6,GAS6,1.0,0.0
271,170,170,GARS,GARS,1.0,0.0
272,169,169,FREM2,FREM2,1.0,0.0
273,168,168,FOXO1,FOXO1,1.0,0.0
274,167,167,FOXK1,FOXK1,1.0,0.0
275,166,166,FNDC3A,FNDC3A,1.0,0.0
276,178,8,GHRHR,ADIG,1.0,0.0
277,165,165,FKBP9,FKBP9,1.0,0.0
278,163,163,FGF9,FGF9,1.0,0.0
279,89,89,CPNE1,CPNE1,1.0,0.0
280,162,162,FBXL3,FBXL3,1.0,0.0
281,161,161,FBXL18,FBXL18,1.0,0.0
282,160,160,FARP1,FARP1,1.0,0.0
283,159,159,FAM83D,FAM83D,1.0,0.0
284,158,158,FAM83C,FAM83C,1.0,0.0
285,157,157,FAM20C,FAM20C,1.0,0.0
286,90,90,CPVL,CPVL,1.0,0.0
287,156,156,FAM126A,FAM126A,1.0,0.0
288,155,155,FAM124A,FAM124A,1.0,0.0
289,154,154,F7,F7,1.0,0.0
290,153,153,F10,F10,1.0,0.0
291,164,164,FITM2,FITM2,1.0,0.0
292,178,415,GHRHR,SNORA71D,1.0,0.0
293,178,507,GHRHR,WFDC10A,1.0,0.0
294,178,50,GHRHR,C20orf144,1.0,0.0
295,200,200,HOXA2,HOXA2,1.0,0.0
296,199,199,HOXA13,HOXA13,1.0,0.0
297,198,198,HOXA11,HOXA11,1.0,0.0
298,197,197,HOXA10,HOXA10,1.0,0.0
299,196,196,HOXA1,HOXA1,1.0,0.0
300,84,84,COL9A3,COL9A3,1.0,0.0
301,195,195,HNF4A,HNF4A,1.0,0.0
302,194,194,HMGB1,HMGB1,1.0,0.0
303,193,193,HM13,HM13,1.0,0.0
304,192,192,HIBADH,HIBADH,1.0,0.0
305,85,85,COMMD6,COMMD6,1.0,0.0
306,191,191,HERPUD2,HERPUD2,1.0,0.0
307,190,190,HCK,HCK,1.0,0.0
308,189,189,GTF3A,GTF3A,1.0,0.0
309,86,86,COMMD7,COMMD7,1.0,0.0
310,188,188,GTF2F2,GTF2F2,1.0,0.0
311,187,187,GSS,GSS,1.0,0.0
312,186,186,GRTP1,GRTP1,1.0,0.0
313,185,185,GRID2IP,GRID2IP,1.0,0.0
314,184,184,GPR180,GPR180,1.0,0.0
315,183,183,GPC5,GPC5,1.0,0.0
316,182,182,GNAS,GNAS,1.0,0.0
317,181,181,GNA12,GNA12,1.0,0.0
318,87,87,COX19,COX19,1.0,0.0
319,180,180,GMEB2,GMEB2,1.0,0.0
320,179,179,GLCCI1,GLCCI1,1.0,0.0
321,178,178,GHRHR,GHRHR,1.0,0.0
322,178,91,GHRHR,CRHR2,1.0,0.0
323,178,413,GHRHR,SNORA71B,1.0,0.0
324,152,152,EYA2,EYA2,1.0,0.0
325,151,151,EXOSC8,EXOSC8,1.0,0.0
326,150,150,EVX1,EVX1,1.0,0.0
327,91,8,CRHR2,ADIG,1.0,0.0
328,126,126,DSN1,DSN1,1.0,0.0
329,125,125,DPY19L1,DPY19L1,1.0,0.0
330,124,124,DPM1,DPM1,1.0,0.0
331,96,96,CTNNBL1,CTNNBL1,1.0,0.0
332,123,123,DOCK9,DOCK9,1.0,0.0
333,122,122,DNTTIP1,DNTTIP1,1.0,0.0
334,121,121,DNMT3B,DNMT3B,1.0,0.0
335,120,120,DNAJC5,DNAJC5,1.0,0.0
336,119,119,DNAJC3,DNAJC3,1.0,0.0
337,118,118,DNAJC15,DNAJC15,1.0,0.0
338,117,117,DLGAP4,DLGAP4,1.0,0.0
339,116,116,DLEU7,DLEU7,1.0,0.0
340,97,97,CTSA,CTSA,1.0,0.0
341,115,115,DLEU2,DLEU2,1.0,0.0
342,114,114,DLEU1,DLEU1,1.0,0.0
343,98,98,CTSZ,CTSZ,1.0,0.0
344,113,113,DIS3,DIS3,1.0,0.0
345,112,112,DIDO1,DIDO1,1.0,0.0
346,111,111,DIAPH3,DIAPH3,1.0,0.0
347,99,99,CUL4A,CUL4A,1.0,0.0
348,110,110,DHX35,DHX35,1.0,0.0
349,109,109,DHRS12,DHRS12,1.0,0.0
350,108,108,DGKH,DGKH,1.0,0.0
351,100,100,CYCS,CYCS,1.0,0.0
352,107,107,DDX27,DDX27,1.0,0.0
353,106,106,DCUN1D2,DCUN1D2,1.0,0.0
354,105,105,DBNDD2,DBNDD2,1.0,0.0
355,104,104,DAGLB,DAGLB,1.0,0.0
356,103,103,DACH1,DACH1,1.0,0.0
357,127,127,DUSP15,DUSP15,1.0,0.0
358,201,201,HOXA3,HOXA3,1.0,0.0
359,128,128,DYNLRB1,DYNLRB1,1.0,0.0
360,130,130,EBPL,EBPL,1.0,0.0
361,91,415,CRHR2,SNORA71D,1.0,0.0
362,91,507,CRHR2,WFDC10A,1.0,0.0
363,91,50,CRHR2,C20orf144,1.0,0.0
364,91,413,CRHR2,SNORA71B,1.0,0.0
365,91,91,CRHR2,CRHR2,1.0,0.0
366,91,178,CRHR2,GHRHR,1.0,0.0
367,149,149,ESD,ESD,1.0,0.0
368,148,148,ERGIC3,ERGIC3,1.0,0.0
369,147,147,ERCC5,ERCC5,1.0,0.0
370,92,92,CRYL1,CRYL1,1.0,0.0
371,146,146,EPSTI1,EPSTI1,1.0,0.0
372,145,145,EPDR1,EPDR1,1.0,0.0
373,144,144,EPB41L1,EPB41L1,1.0,0.0
374,143,143,EMILIN3,EMILIN3,1.0,0.0
375,142,142,ELMO2,ELMO2,1.0,0.0
376,141,141,ELMO1,ELMO1,1.0,0.0
377,140,140,ELFN1,ELFN1,1.0,0.0
378,93,93,CSE1L,CSE1L,1.0,0.0
379,139,139,ELF1,ELF1,1.0,0.0
380,138,138,EIF6,EIF6,1.0,0.0
381,137,137,EIF3B,EIF3B,1.0,0.0
382,136,136,EIF2S2,EIF2S2,1.0,0.0
383,94,94,CSTF1,CSTF1,1.0,0.0
384,135,135,EIF2AK1,EIF2AK1,1.0,0.0
385,134,134,EFNB2,EFNB2,1.0,0.0
386,133,133,EDNRB,EDNRB,1.0,0.0
387,132,132,EDN3,EDN3,1.0,0.0
388,131,131,EDEM2,EDEM2,1.0,0.0
389,95,95,CTCFL,CTCFL,1.0,0.0
390,129,129,E2F1,E2F1,1.0,0.0
391,202,202,HOXA6,HOXA6,1.0,0.0
392,203,203,HOXA9,HOXA9,1.0,0.0
393,204,204,HSPH1,HSPH1,1.0,0.0
394,278,278,NCOA5,NCOA5,1.0,0.0
395,277,277,NCOA3,NCOA3,1.0,0.0
396,276,276,NBEA,NBEA,1.0,0.0
397,63,63,CDADC1,CDADC1,1.0,0.0
398,275,275,NAA16,NAA16,1.0,0.0
399,64,64,CDC16,CDC16,1.0,0.0
400,274,274,N4BP2L2,N4BP2L2,1.0,0.0
401,65,65,CDH26,CDH26,1.0,0.0
402,273,273,N4BP2L1,N4BP2L1,1.0,0.0
403,272,272,MYT1,MYT1,1.0,0.0
404,271,271,MYBL2,MYBL2,1.0,0.0
405,270,270,MTRF1,MTRF1,1.0,0.0
406,66,66,CDK13,CDK13,1.0,0.0
407,269,269,MTMR6,MTMR6,1.0,0.0
408,67,67,CDK5RAP1,CDK5RAP1,1.0,0.0
409,268,268,MTIF3,MTIF3,1.0,0.0
410,267,267,MRPS31,MRPS31,1.0,0.0
411,266,266,MPP6,MPP6,1.0,0.0
412,68,68,CDK8,CDK8,1.0,0.0
413,265,265,MPHOSPH8,MPHOSPH8,1.0,0.0
414,264,264,MOCS3,MOCS3,1.0,0.0
415,263,263,MMP9,MMP9,1.0,0.0
416,262,262,MMP24,MMP24,1.0,0.0
417,261,261,MIR17HG,MIR17HG,1.0,0.0
418,69,69,CDX2,CDX2,1.0,0.0
419,260,260,MIPEP,MIPEP,1.0,0.0
420,259,259,MIOS,MIOS,1.0,0.0
421,258,258,MICALL2,MICALL2,1.0,0.0
422,70,70,CEBPB,CEBPB,1.0,0.0
423,279,279,NCOA6,NCOA6,1.0,0.0
424,257,257,MED4,MED4,1.0,0.0
425,280,280,NDFIP2,NDFIP2,1.0,0.0
426,281,281,NDRG3,NDRG3,1.0,0.0
427,304,304,PARP4,PARP4,1.0,0.0
428,303,303,PARD6B,PARD6B,1.0,0.0
429,56,56,CARD11,CARD11,1.0,0.0
430,302,302,PAN3,PAN3,1.0,0.0
431,301,301,PABPC1L,PABPC1L,1.0,0.0
432,300,300,OXGR1,OXGR1,1.0,0.0
433,299,299,OSBPL3,OSBPL3,1.0,0.0
434,298,298,OSBPL2,OSBPL2,1.0,0.0
435,297,297,OGFR,OGFR,1.0,0.0
436,57,57,CARS2,CARS2,1.0,0.0
437,296,296,NUPL2,NUPL2,1.0,0.0
438,295,295,NUFIP1,NUFIP1,1.0,0.0
439,294,294,NUDT15,NUDT15,1.0,0.0
440,58,58,CBFA2T2,CBFA2T2,1.0,0.0
441,293,293,NUDT1,NUDT1,1.0,0.0
442,292,292,NPEPL1,NPEPL1,1.0,0.0
443,291,291,NOD1,NOD1,1.0,0.0
444,290,290,NNAT,NNAT,1.0,0.0
445,59,59,CBX3,CBX3,1.0,0.0
446,289,289,NHLRC3,NHLRC3,1.0,0.0
447,288,288,NFS1,NFS1,1.0,0.0
448,287,287,NFE2L3,NFE2L3,1.0,0.0
449,60,60,CCDC122,CCDC122,1.0,0.0
450,286,286,NFATC2,NFATC2,1.0,0.0
451,285,285,NEURL2,NEURL2,1.0,0.0
452,61,61,CCDC126,CCDC126,1.0,0.0
453,284,284,NEK3,NEK3,1.0,0.0
454,283,283,NECAB3,NECAB3,1.0,0.0
455,282,282,NDUFA4,NDUFA4,1.0,0.0
456,62,62,CD40,CD40,1.0,0.0
457,9,9,ADNP,ADNP,1.0,0.0
458,256,256,MCF2L,MCF2L,1.0,0.0
459,255,255,MBNL2,MBNL2,1.0,0.0
460,78,78,CLDN10,CLDN10,1.0,0.0
461,227,227,KDELC1,KDELC1,1.0,0.0
462,226,226,KCNK15,KCNK15,1.0,0.0
463,225,225,KCNG1,KCNG1,1.0,0.0
464,224,224,KBTBD7,KBTBD7,1.0,0.0
465,223,223,KBTBD6,KBTBD6,1.0,0.0
466,222,222,KBTBD2,KBTBD2,1.0,0.0
467,221,221,KATNAL1,KATNAL1,1.0,0.0
468,220,220,ITM2B,ITM2B,1.0,0.0
469,79,79,CLN5,CLN5,1.0,0.0
470,219,219,ITCH,ITCH,1.0,0.0
471,218,218,ISPD,ISPD,1.0,0.0
472,217,217,IRS2,IRS2,1.0,0.0
473,80,80,CLYBL,CLYBL,1.0,0.0
474,216,216,IQCE,IQCE,1.0,0.0
475,215,215,IPO5,IPO5,1.0,0.0
476,214,214,INTS6,INTS6,1.0,0.0
477,213,213,INTS1,INTS1,1.0,0.0
478,212,212,ING1,ING1,1.0,0.0
479,211,211,IL6,IL6,1.0,0.0
480,210,210,IL17D,IL17D,1.0,0.0
481,81,81,COG3,COG3,1.0,0.0
482,209,209,IGF2BP3,IGF2BP3,1.0,0.0
483,208,208,IFT88,IFT88,1.0,0.0
484,207,207,IFT52,IFT52,1.0,0.0
485,82,82,COG6,COG6,1.0,0.0
486,206,206,ID1,ID1,1.0,0.0
487,205,205,ICA1,ICA1,1.0,0.0
488,83,83,COL28A1,COL28A1,1.0,0.0
489,77,77,CKAP2,CKAP2,1.0,0.0
490,71,71,CENPJ,CENPJ,1.0,0.0
491,228,228,KDELR2,KDELR2,1.0,0.0
492,230,230,KL,KL,1.0,0.0
493,254,254,MATN4,MATN4,1.0,0.0
494,253,253,MAPRE1,MAPRE1,1.0,0.0
495,252,252,MAP1LC3A,MAP1LC3A,1.0,0.0
496,251,251,MANBAL,MANBAL,1.0,0.0
497,250,250,MAFK,MAFK,1.0,0.0
498,249,249,MACC1,MACC1,1.0,0.0
499,72,72,CEP250,CEP250,1.0,0.0
500,248,248,LSM5,LSM5,1.0,0.0
501,247,247,LSM14B,LSM14B,1.0,0.0
502,246,246,LRCH1,LRCH1,1.0,0.0
503,245,245,LPIN3,LPIN3,1.0,0.0
504,73,73,CHD6,CHD6,1.0,0.0
505,244,244,LPAR6,LPAR6,1.0,0.0
506,243,243,LNX2,LNX2,1.0,0.0
507,242,242,LMO7,LMO7,1.0,0.0
508,74,74,CHMP4B,CHMP4B,1.0,0.0
509,241,241,LIME1,LIME1,1.0,0.0
510,240,240,LIG4,LIG4,1.0,0.0
511,239,239,LFNG,LFNG,1.0,0.0
512,238,238,LCP1,LCP1,1.0,0.0
513,237,237,LBP,LBP,1.0,0.0
514,236,236,LAMP1,LAMP1,1.0,0.0
515,235,235,LAMA5,LAMA5,1.0,0.0
516,75,75,CHN2,CHN2,1.0,0.0
517,234,234,KPNA3,KPNA3,1.0,0.0
518,76,76,CHST12,CHST12,1.0,0.0
519,233,233,KLHL7,KLHL7,1.0,0.0
520,232,232,KLF5,KLF5,1.0,0.0
521,231,231,KLF12,KLF12,1.0,0.0
522,229,229,KIF3B,KIF3B,1.0,0.0
523,502,502,VPS41,VPS41,1.0,0.0
524,101,101,CYP2W1,CYP2W1,1.0,0.0
525,3,3,ACSS2,ACSS2,1.0,0.0
526,512,512,XPO4,XPO4,1.0,0.0
527,515,515,ZBP1,ZBP1,1.0,0.0
528,507,91,WFDC10A,CRHR2,1.0,0.0
529,522,522,ZHX3,ZHX3,1.0,0.0
530,505,505,WASF3,WASF3,1.0,0.0
531,527,527,ZNF217,ZNF217,1.0,0.0
532,533,533,ZSWIM1,ZSWIM1,1.0,0.0
533,516,516,ZC3H13,ZC3H13,1.0,0.0
534,507,413,WFDC10A,SNORA71B,1.0,0.0
535,520,520,ZFP64,ZFP64,1.0,0.0
536,507,415,WFDC10A,SNORA71D,1.0,0.0
537,524,524,ZMYM5,ZMYM5,1.0,0.0
538,507,8,WFDC10A,ADIG,1.0,0.0
539,4,4,ACTB,ACTB,1.0,0.0
540,7,7,ADAP1,ADAP1,1.0,0.0
541,514,514,YWHAB,YWHAB,1.0,0.0
