,0,1,start,end,cor,pvalue
459,260,147,VPS16,MRPS26,0.7835979174882192,1.1372924146921819e-07
460,147,260,MRPS26,VPS16,0.7835979174882192,1.1372924146921819e-07
461,235,92,SSTR4,GHRHR,0.782949859382655,1.1838862448135759e-07
462,92,235,GHRHR,SSTR4,0.782949859382655,1.1838862448135759e-07
463,267,238,ZNF12,SUN1,0.7806913286968841,1.3602711924831077e-07
464,238,267,SUN1,ZNF12,0.7806913286968841,1.3602711924831077e-07
465,12,235,ANGPT4,SSTR4,0.7806158967226108,1.3665572310033794e-07
466,235,12,SSTR4,ANGPT4,0.7806158967226108,1.3665572310033794e-07
467,235,66,SSTR4,DEFB126,0.7805380513814832,1.3730722624063997e-07
468,66,235,DEFB126,SSTR4,0.7805380513814832,1.3730722624063997e-07
469,65,40,DDRGK1,CENPB,0.779937767033022,1.42427452996132e-07
470,40,65,CENPB,DDRGK1,0.779937767033022,1.42427452996132e-07
471,144,226,MKKS,SNX5,0.7794279558956195,1.4691260706871744e-07
472,226,144,SNX5,MKKS,0.7794279558956195,1.4691260706871744e-07
473,66,145,DEFB126,MMD2,0.779358334382551,1.475350488937385e-07
474,145,66,MMD2,DEFB126,0.779358334382551,1.475350488937385e-07
475,248,164,TMEM196,OTOR,0.7790428811648966,1.5038568193268432e-07
476,164,248,OTOR,TMEM196,0.7790428811648966,1.5038568193268432e-07
477,35,225,CCDC126,SNX13,0.7786540043255812,1.5396918042580752e-07
478,225,35,SNX13,CCDC126,0.7786540043255812,1.5396918042580752e-07
479,178,159,POLR3F,NUPL2,0.7784201204482591,1.561618890906269e-07
480,159,178,NUPL2,POLR3F,0.7784201204482591,1.561618890906269e-07
481,29,97,C20orf96,GPCPD1,0.7778694536120279,1.614378422992703e-07
482,97,29,GPCPD1,C20orf96,0.7778694536120279,1.614378422992703e-07
483,139,250,MAFK,TNRC18,0.7778491694743208,1.616352644445933e-07
484,250,139,TNRC18,MAFK,0.7778491694743208,1.616352644445933e-07
485,257,143,TWISTNB,MIOS,0.7770648121382131,1.6944092245147713e-07
486,143,257,MIOS,TWISTNB,0.7770648121382131,1.6944092245147713e-07
487,198,263,RNF216,WIPI2,0.7766055045871558,1.7417044190734846e-07
488,263,198,WIPI2,RNF216,0.7766055045871558,1.7417044190734846e-07
489,52,237,CSNK2A1,STK35,0.776015432306568,1.8042372384259124e-07
490,237,52,STK35,CSNK2A1,0.776015432306568,1.8042372384259124e-07
491,35,267,CCDC126,ZNF12,0.7748235371482521,1.9368581609841932e-07
492,267,35,ZNF12,CCDC126,0.7748235371482521,1.9368581609841932e-07
493,108,107,HOXA13,HOXA11,0.7747524882702753,1.9450385048349706e-07
494,107,108,HOXA11,HOXA13,0.7747524882702753,1.9450385048349706e-07
495,135,103,LSM5,HIBADH,0.774273431690568,2.0010259615883397e-07
496,103,135,HIBADH,LSM5,0.774273431690568,2.0010259615883397e-07
497,66,261,DEFB126,VSX1,0.7734046026016321,2.1063430984007207e-07
498,261,66,VSX1,DEFB126,0.7734046026016321,2.1063430984007207e-07
499,188,15,RAC1,ARL4A,0.7733357784705667,2.1148987546199071e-07
500,15,188,ARL4A,RAC1,0.7733357784705667,2.1148987546199071e-07
501,166,66,OXT,DEFB126,0.7731589183786853,2.1370305820683085e-07
502,66,166,DEFB126,OXT,0.7731589183786853,2.1370305820683085e-07
503,49,248,CRHR2,TMEM196,0.7729579317905892,2.1624385996912968e-07
504,248,49,TMEM196,CRHR2,0.7729579317905892,2.1624385996912968e-07
505,158,32,NUDT1,C7orf50,0.7725605412419506,2.213490413897082e-07
506,32,158,C7orf50,NUDT1,0.7725605412419506,2.213490413897082e-07
507,266,32,ZDHHC4,C7orf50,0.7724605923754987,2.226502934868467e-07
508,32,266,C7orf50,ZDHHC4,0.7724605923754987,2.226502934868467e-07
509,189,145,RAD21L1,MMD2,0.7724598467726546,2.2266002686136255e-07
510,145,189,MMD2,RAD21L1,0.7724598467726546,2.2266002686136255e-07
511,90,266,GET4,ZDHHC4,0.7723189734188818,2.2450603910321673e-07
512,266,90,ZDHHC4,GET4,0.7723189734188818,2.2450603910321673e-07
513,110,106,HOXA3,HOXA10,0.7711483856051798,2.403956826980649e-07
514,106,110,HOXA10,HOXA3,0.7711483856051798,2.403956826980649e-07
515,15,238,ARL4A,SUN1,0.7701686964807221,2.544774874193036e-07
516,238,15,SUN1,ARL4A,0.7701686964807221,2.544774874193036e-07
517,192,129,RAPGEF5,KBTBD2,0.7695342324215333,2.639953230251906e-07
518,129,192,KBTBD2,RAPGEF5,0.7695342324215333,2.639953230251906e-07
519,210,193,SIGLEC1,RASSF2,0.769385897437427,2.662669858891368e-07
520,193,210,RASSF2,SIGLEC1,0.769385897437427,2.662669858891368e-07
521,26,189,C20orf141,RAD21L1,0.7693613102170347,2.666452468248838e-07
522,189,26,RAD21L1,C20orf141,0.7693613102170347,2.666452468248838e-07
523,54,26,CST11,C20orf141,0.7693613102170345,2.666452468248883e-07
524,26,54,C20orf141,CST11,0.7693613102170345,2.666452468248883e-07
525,2,72,ACSS1,ENTPD6,0.7678833972283032,2.9030558917097545e-07
526,72,2,ENTPD6,ACSS1,0.7678833972283032,2.9030558917097545e-07
527,112,110,HOXA5,HOXA3,0.7676656617338943,2.939491642822841e-07
528,110,112,HOXA3,HOXA5,0.7676656617338943,2.939491642822841e-07
529,90,32,GET4,C7orf50,0.7670517180638259,3.0444915892024684e-07
530,32,90,C7orf50,GET4,0.7670517180638259,3.0444915892024684e-07
531,52,79,CSNK2A1,FASTKD5,0.7669813947340368,3.0567349708294484e-07
532,79,52,FASTKD5,CSNK2A1,0.7669813947340368,3.0567349708294484e-07
533,248,58,TMEM196,CST5,0.7660084040132449,3.2308176124668976e-07
534,58,248,CST5,TMEM196,0.7660084040132449,3.2308176124668976e-07
535,138,71,MAD1L1,EIF3B,0.764786875437605,3.462183877303357e-07
536,71,138,EIF3B,MAD1L1,0.764786875437605,3.462183877303357e-07
537,92,54,GHRHR,CST11,0.7641592780857781,3.586852954702555e-07
538,54,92,CST11,GHRHR,0.7641592780857781,3.586852954702555e-07
539,12,92,ANGPT4,GHRHR,0.7639174204076516,3.6359818403834426e-07
540,92,12,GHRHR,ANGPT4,0.7639174204076516,3.6359818403834426e-07
541,9,202,AIMP2,RPA3,0.7637997432605905,3.6601074323607303e-07
542,202,9,RPA3,AIMP2,0.7637997432605905,3.6601074323607303e-07
543,188,238,RAC1,SUN1,0.7634763604679745,3.7271610076797577e-07
544,238,188,SUN1,RAC1,0.7634763604679745,3.7271610076797577e-07
545,235,49,SSTR4,CRHR2,0.7631534192130718,3.795241330365645e-07
546,49,235,CRHR2,SSTR4,0.7631534192130718,3.795241330365645e-07
547,72,56,ENTPD6,CST3,0.7626559574048215,3.9023384349444276e-07
548,56,72,CST3,ENTPD6,0.7626559574048215,3.9023384349444276e-07
549,235,261,SSTR4,VSX1,0.7624343245505452,3.950936256240754e-07
550,261,235,VSX1,SSTR4,0.7624343245505452,3.950936256240754e-07
551,266,179,ZDHHC4,PRKAR1B,0.7624197983501375,3.954140665575312e-07
552,124,216,ISM1,SLC24A3,0.7624197983501375,3.954140665575312e-07
553,216,124,SLC24A3,ISM1,0.7624197983501375,3.954140665575312e-07
554,179,266,PRKAR1B,ZDHHC4,0.7624197983501375,3.954140665575312e-07
555,72,187,ENTPD6,PYGB,0.7623808289930593,3.9627488484450114e-07
556,187,72,PYGB,ENTPD6,0.7623808289930593,3.9627488484450114e-07
557,171,168,PDYN,PAPOLB,0.7613099159228349,4.206115061039553e-07
558,168,171,PAPOLB,PDYN,0.7613099159228349,4.206115061039553e-07
559,24,34,BZW2,CBX3,0.7612761276127613,4.214010985233951e-07
560,34,24,CBX3,BZW2,0.7612761276127613,4.214010985233951e-07
561,171,166,PDYN,OXT,0.7610272463274126,4.272590025817658e-07
562,166,171,OXT,PDYN,0.7610272463274126,4.272590025817658e-07
563,267,259,ZNF12,USP42,0.759886308056634,4.5507714675098046e-07
564,259,267,USP42,ZNF12,0.759886308056634,4.5507714675098046e-07
565,92,145,GHRHR,MMD2,0.7598815278117765,4.5519709838728687e-07
566,145,92,MMD2,GHRHR,0.7598815278117765,4.5519709838728687e-07
567,125,25,ISPD,C1GALT1,0.7598789799976587,4.552610429898676e-07
568,25,125,C1GALT1,ISPD,0.7598789799976587,4.552610429898676e-07
569,208,10,SDK1,AMPH,0.7597837077094058,4.5765806753245567e-07
570,10,208,AMPH,SDK1,0.7597837077094058,4.5765806753245567e-07
571,240,238,TAX1BP1,SUN1,0.7596480002582722,4.610923339599538e-07
572,238,240,SUN1,TAX1BP1,0.7596480002582722,4.610923339599538e-07
573,261,164,VSX1,OTOR,0.7596115040174997,4.6201992924968494e-07
574,164,261,OTOR,VSX1,0.7596115040174997,4.6201992924968494e-07
575,95,63,GNA12,CYTH3,0.7591896631035369,4.728659014449528e-07
576,63,95,CYTH3,GNA12,0.7591896631035369,4.728659014449528e-07
577,168,166,PAPOLB,OXT,0.7587796843179448,4.8362917901934e-07
578,166,168,OXT,PAPOLB,0.7587796843179448,4.8362917901934e-07
579,91,34,GGCT,CBX3,0.7585954006395546,4.885397106931694e-07
580,34,91,CBX3,GGCT,0.7585954006395546,4.885397106931694e-07
581,169,254,PCNA,TRMT6,0.7583425009167585,4.953527456065921e-07
582,254,169,TRMT6,PCNA,0.7583425009167585,4.953527456065921e-07
583,144,148,MKKS,NAA20,0.7580674861563019,5.028599291661495e-07
584,148,144,NAA20,MKKS,0.7580674861563019,5.028599291661495e-07
585,110,109,HOXA3,HOXA2,0.7578368469294225,5.092357061931858e-07
586,109,110,HOXA2,HOXA3,0.7578368469294225,5.092357061931858e-07
587,222,28,SNRPB,C20orf27,0.7574730016172428,5.194440147579102e-07
588,28,222,C20orf27,SNRPB,0.7574730016172428,5.194440147579102e-07
589,49,189,CRHR2,RAD21L1,0.7574230370935688,5.208603513819522e-07
590,189,49,RAD21L1,CRHR2,0.7574230370935688,5.208603513819522e-07
591,223,148,SNRPB2,NAA20,0.757378551787351,5.221243354507014e-07
592,148,223,NAA20,SNRPB2,0.757378551787351,5.221243354507014e-07
593,51,239,CRNKL1,TASP1,0.7568063098989133,5.386353685801138e-07
594,239,51,TASP1,CRNKL1,0.7568063098989133,5.386353685801138e-07
595,270,269,ZNF343,ZNF337,0.7565783473625338,5.45344540180322e-07
596,269,270,ZNF337,ZNF343,0.7565783473625338,5.45344540180322e-07
597,267,225,ZNF12,SNX13,0.756122171390898,5.589998675618363e-07
598,225,267,SNX13,ZNF12,0.756122171390898,5.589998675618363e-07
599,82,102,FKBP14,HDAC9,0.755592238589943,5.752545202958341e-07
600,102,82,HDAC9,FKBP14,0.755592238589943,5.752545202958341e-07
601,18,235,BANF2,SSTR4,0.7555553539624009,5.764017849921861e-07
602,235,18,SSTR4,BANF2,0.7555553539624009,5.764017849921861e-07
603,168,12,PAPOLB,ANGPT4,0.7555208711472557,5.77476231799606e-07
604,12,168,ANGPT4,PAPOLB,0.7555208711472557,5.77476231799606e-07
605,226,254,SNX5,TRMT6,0.7544229566942897,6.126567960926651e-07
606,254,226,TRMT6,SNX5,0.7544229566942897,6.126567960926651e-07
607,259,192,USP42,RAPGEF5,0.7539464150504386,6.285265975548105e-07
608,192,259,RAPGEF5,USP42,0.7539464150504386,6.285265975548105e-07
609,76,98,FAM126A,GPNMB,0.7539180675051353,6.294823448497032e-07
610,98,76,GPNMB,FAM126A,0.7539180675051353,6.294823448497032e-07
611,52,254,CSNK2A1,TRMT6,0.7538729521086074,6.31006161266873e-07
612,254,52,TRMT6,CSNK2A1,0.7538729521086074,6.31006161266873e-07
613,59,58,CST9,CST5,0.7535107366696886,6.433628852479291e-07
614,58,59,CST5,CST9,0.7535107366696886,6.433628852479291e-07
615,226,223,SNX5,SNRPB2,0.7532538955087077,6.522581963033557e-07
616,223,226,SNRPB2,SNX5,0.7532538955087077,6.522581963033557e-07
617,155,184,NOP56,PSMF1,0.7530943462476796,6.578403068618187e-07
618,184,155,PSMF1,NOP56,0.7530943462476796,6.578403068618187e-07
619,107,86,HOXA11,FOXA2,0.7530253151877933,6.602689610678128e-07
620,86,107,FOXA2,HOXA11,0.7530253151877933,6.602689610678128e-07
621,92,49,GHRHR,CRHR2,0.7529170759262254,6.640935149256378e-07
622,49,92,CRHR2,GHRHR,0.7529170759262254,6.640935149256378e-07
623,246,257,TMEM106B,TWISTNB,0.7527502750275028,6.700268900538902e-07
624,257,246,TWISTNB,TMEM106B,0.7527502750275028,6.700268900538902e-07
625,92,171,GHRHR,PDYN,0.7524321086279988,6.814788915498211e-07
626,171,92,PDYN,GHRHR,0.7524321086279988,6.814788915498211e-07
627,171,49,PDYN,CRHR2,0.752159387649039,6.914369758919633e-07
628,49,171,CRHR2,PDYN,0.752159387649039,6.914369758919633e-07
629,155,148,NOP56,NAA20,0.7518335293225096,7.03509292551893e-07
630,148,155,NAA20,NOP56,0.7518335293225096,7.03509292551893e-07
631,34,159,CBX3,NUPL2,0.7504817619216682,7.55670454083466e-07
632,159,34,NUPL2,CBX3,0.7504817619216682,7.55670454083466e-07
633,59,235,CST9,SSTR4,0.7503361985692558,7.614927452498777e-07
634,235,59,SSTR4,CST9,0.7503361985692558,7.614927452498777e-07
635,189,164,RAD21L1,OTOR,0.7502763784907206,7.63897288328461e-07
636,164,189,OTOR,RAD21L1,0.7502763784907206,7.63897288328461e-07
637,164,54,OTOR,CST11,0.7502763784907205,7.638972883284639e-07
638,54,164,CST11,OTOR,0.7502763784907205,7.638972883284639e-07
639,145,171,MMD2,PDYN,0.7501544282423526,7.688206944061552e-07
640,171,145,PDYN,MMD2,0.7501544282423526,7.688206944061552e-07
641,169,126,PCNA,ITPA,0.7499541830870894,7.769678564651234e-07
642,126,169,ITPA,PCNA,0.7499541830870894,7.769678564651234e-07
643,73,51,ESF1,CRNKL1,0.7497937136125548,7.835534563061035e-07
644,51,73,CRNKL1,ESF1,0.7497937136125548,7.835534563061035e-07
645,98,213,GPNMB,SIRPB2,0.7495875469672717,7.920891623921444e-07
646,213,98,SIRPB2,GPNMB,0.7495875469672717,7.920891623921444e-07
647,248,12,TMEM196,ANGPT4,0.7495428367559827,7.939514061776846e-07
648,12,248,ANGPT4,TMEM196,0.7495428367559827,7.939514061776846e-07
649,66,12,DEFB126,ANGPT4,0.7479188092315944,8.643629731074998e-07
650,12,66,ANGPT4,DEFB126,0.7479188092315944,8.643629731074998e-07
651,164,58,OTOR,CST5,0.747890336248684,8.656467006166623e-07
652,58,164,CST5,OTOR,0.747890336248684,8.656467006166623e-07
653,261,54,VSX1,CST11,0.7469520563731614,9.089349383210413e-07
654,54,261,CST11,VSX1,0.7469520563731614,9.089349383210413e-07
655,122,250,INTS1,TNRC18,0.7466519904604662,9.231896033817199e-07
656,250,122,TNRC18,INTS1,0.7466519904604662,9.231896033817199e-07
657,260,118,VPS16,IDH3B,0.7462851983279748,9.408908053346685e-07
658,118,260,IDH3B,VPS16,0.7462851983279748,9.408908053346685e-07
659,168,248,PAPOLB,TMEM196,0.7453836104115125,9.85723722327731e-07
660,248,168,TMEM196,PAPOLB,0.7453836104115125,9.85723722327731e-07
661,51,141,CRNKL1,MCM8,0.7453245324532454,9.887283576174983e-07
662,141,51,MCM8,CRNKL1,0.7453245324532454,9.887283576174983e-07
663,52,140,CSNK2A1,MAVS,0.7448212648945922,1.0146644406654e-06
664,140,52,MAVS,CSNK2A1,0.7448212648945922,1.0146644406654e-06
665,106,115,HOXA10,HOXA9,0.744522899176667,1.0303320939195775e-06
666,115,106,HOXA9,HOXA10,0.744522899176667,1.0303320939195775e-06
667,246,195,TMEM106B,RBBP9,0.7442926592206798,1.042572726581781e-06
668,195,246,RBBP9,TMEM106B,0.7442926592206798,1.042572726581781e-06
669,35,257,CCDC126,TWISTNB,0.7441562044282193,1.0498897024359323e-06
670,257,35,TWISTNB,CCDC126,0.7441562044282193,1.0498897024359323e-06
671,143,259,MIOS,USP42,0.7436252231443512,1.078809530448628e-06
672,259,143,USP42,MIOS,0.7436252231443512,1.078809530448628e-06
673,73,270,ESF1,ZNF343,0.742917395622711,1.1184901785855078e-06
674,270,73,ZNF343,ESF1,0.742917395622711,1.1184901785855078e-06
675,222,169,SNRPB,PCNA,0.7425951679445599,1.136990906158625e-06
676,169,222,PCNA,SNRPB,0.7425951679445599,1.136990906158625e-06
677,198,95,RNF216,GNA12,0.7420213265226565,1.1706298834491468e-06
678,95,198,GNA12,RNF216,0.7420213265226565,1.1706298834491468e-06
679,16,52,ATRN,CSNK2A1,0.7409241048633729,1.237485991778794e-06
680,52,16,CSNK2A1,ATRN,0.7409241048633729,1.237485991778794e-06
681,79,141,FASTKD5,MCM8,0.740924092409241,1.23748676997958e-06
682,141,79,MCM8,FASTKD5,0.740924092409241,1.23748676997958e-06
683,267,240,ZNF12,TAX1BP1,0.740693208860466,1.2519904631415151e-06
684,240,267,TAX1BP1,ZNF12,0.740693208860466,1.2519904631415151e-06
685,110,114,HOXA3,HOXA7,0.740672842052231,1.253277272438731e-06
686,114,110,HOXA7,HOXA3,0.740672842052231,1.253277272438731e-06
687,26,168,C20orf141,PAPOLB,0.7404789902880416,1.2655855972469107e-06
688,168,26,PAPOLB,C20orf141,0.7404789902880416,1.2655855972469107e-06
689,157,126,NSFL1C,ITPA,0.7398716897921029,1.3048614629733107e-06
690,126,157,ITPA,NSFL1C,0.7398716897921029,1.3048614629733107e-06
691,169,226,PCNA,SNX5,0.7397561677427605,1.3124570865211124e-06
692,226,169,SNX5,PCNA,0.7397561677427605,1.3124570865211124e-06
693,92,248,GHRHR,TMEM196,0.7395638910451678,1.3251887005134385e-06
694,248,92,TMEM196,GHRHR,0.7395638910451678,1.3251887005134385e-06
695,12,189,ANGPT4,RAD21L1,0.7388161963056643,1.3757737749273016e-06
696,189,12,RAD21L1,ANGPT4,0.7388161963056643,1.3757737749273016e-06
697,61,91,CYCS,GGCT,0.7386999205889402,1.3837964746704e-06
698,91,61,GGCT,CYCS,0.7386999205889402,1.3837964746704e-06
699,90,185,GET4,PSMG3,0.7383571814612231,1.407693029356642e-06
700,185,90,PSMG3,GET4,0.7383571814612231,1.407693029356642e-06
701,159,188,NUPL2,RAC1,0.7383487357148241,1.4082866012492891e-06
702,188,159,RAC1,NUPL2,0.7383487357148241,1.4082866012492891e-06
703,267,143,ZNF12,MIOS,0.7379664714834082,1.435392166966708e-06
704,143,267,MIOS,ZNF12,0.7379664714834082,1.435392166966708e-06
705,239,144,TASP1,MKKS,0.7378071264464768,1.446830610380211e-06
706,144,239,MKKS,TASP1,0.7378071264464768,1.446830610380211e-06
707,51,52,CRNKL1,CSNK2A1,0.737556149400031,1.465015178835064e-06
708,52,51,CSNK2A1,CRNKL1,0.737556149400031,1.465015178835064e-06
709,261,58,VSX1,CST5,0.7373594507502299,1.4794121885324082e-06
710,58,261,CST5,VSX1,0.7373594507502299,1.4794121885324082e-06
711,118,65,IDH3B,DDRGK1,0.7367021772285871,1.5284596006618256e-06
712,65,118,DDRGK1,IDH3B,0.7367021772285871,1.5284596006618256e-06
713,226,264,SNX5,XRN2,0.7366394750905605,1.5332150932841213e-06
714,264,226,XRN2,SNX5,0.7366394750905605,1.5332150932841213e-06
715,24,159,BZW2,NUPL2,0.7365380841546357,1.540933352570326e-06
716,159,24,NUPL2,BZW2,0.7365380841546357,1.540933352570326e-06
717,129,143,KBTBD2,MIOS,0.7360219981668195,1.5807708358683635e-06
718,143,129,MIOS,KBTBD2,0.7360219981668195,1.5807708358683635e-06
719,73,226,ESF1,SNX5,0.7354235547159091,1.628138118217123e-06
720,226,73,SNX5,ESF1,0.7354235547159091,1.628138118217123e-06
721,169,79,PCNA,FASTKD5,0.7354235423542353,1.6281391098546344e-06
722,79,169,FASTKD5,PCNA,0.7354235423542353,1.6281391098546344e-06
723,159,103,NUPL2,HIBADH,0.7353698549337934,1.632451035111091e-06
724,103,159,HIBADH,NUPL2,0.7353698549337934,1.632451035111091e-06
725,80,122,FBXL18,INTS1,0.7350083017750658,1.6617610769261161e-06
726,122,80,INTS1,FBXL18,0.7350083017750658,1.6617610769261161e-06
727,93,149,GINS1,NANP,0.7346227916097252,1.6935402076218164e-06
728,149,93,NANP,GINS1,0.7346227916097252,1.6935402076218164e-06
729,130,202,KDELR2,RPA3,0.7341830185219147,1.7304671652311424e-06
730,202,130,RPA3,KDELR2,0.7341830185219147,1.7304671652311424e-06
731,189,58,RAD21L1,CST5,0.7339478352556245,1.7505143956025852e-06
732,58,189,CST5,RAD21L1,0.7339478352556245,1.7505143956025852e-06
733,18,49,BANF2,CRHR2,0.7334925316414436,1.7899266760925187e-06
734,49,18,CRHR2,BANF2,0.7334925316414436,1.7899266760925187e-06
735,166,235,OXT,SSTR4,0.7328017220896881,1.8512687211743316e-06
736,235,166,SSTR4,OXT,0.7328017220896881,1.8512687211743316e-06
737,265,186,ZCCHC3,PTPRA,0.7327831300869778,1.8529457583562225e-06
738,186,265,PTPRA,ZCCHC3,0.7327831300869778,1.8529457583562225e-06
739,246,25,TMEM106B,C1GALT1,0.7327404449977424,1.856801273114522e-06
740,25,246,C1GALT1,TMEM106B,0.7327404449977424,1.856801273114522e-06
741,61,272,CYCS,ZNRF2,0.7321723312759313,1.908815761676735e-06
742,272,61,ZNRF2,CYCS,0.7321723312759313,1.908815761676735e-06
743,155,126,NOP56,ITPA,0.7316894584127256,1.954064341470121e-06
744,126,155,ITPA,NOP56,0.7316894584127256,1.954064341470121e-06
745,240,129,TAX1BP1,KBTBD2,0.7316894338194194,1.954066670676003e-06
